28,17,12,8,63,17,25,32,5,31,24,26,13,28,14,23,34,21,20,12,2,25,34,28,18,21,15,9,16,16,11,15,14,35,26,18,29,13,23,42,38,32,38,47,11,31,50,15,7,10,31,59,28,16,34,14,23,31,15,14,25,34,19,41,5,4,17,3,44,22,47,0,11,51,17,32,12,22,34,19,28,29,27,43,30,19,17,13,25,32,15,54,12,24,29,38,42,21
29,18,10,3,52,6,26,26,16,32,20,27,14,29,3,17,30,17,21,1,9,26,35,17,12,10,16,20,10,5,12,9,3,31,22,29,23,9,19,38,34,21,32,36,22,27,39,11,18,11,32,48,17,6,28,8,24,32,11,15,26,35,15,35,6,7,18,14,33,18,41,11,0,45,13,28,10,23,23,20,29,25,21,37,19,15,13,24,19,21,4,43,13,13,25,34,31,15
59,48,39,48,97,51,56,19,56,62,49,57,44,59,48,28,59,46,51,46,49,56,65,62,33,55,46,60,35,40,42,38,42,60,51,69,22,38,48,67,63,66,13,81,62,56,84,40,58,41,62,93,62,39,17,37,54,62,40,45,56,65,44,10,46,47,48,54,78,47,4,51,45,0,42,57,39,53,68,50,59,54,24,8,64,44,42,64,26,66,49,88,43,58,54,63,76,30
25,14,5,15,65,19,22,23,22,28,12,23,10,25,16,14,17,4,17,14,15,22,31,30,9,23,12,26,7,8,8,6,10,18,9,35,20,4,6,25,21,34,29,49,28,14,52,6,24,7,28,61,30,7,25,5,20,28,2,11,22,31,10,32,12,13,14,20,46,13,38,17,13,42,0,15,7,19,36,16,25,12,18,34,32,2,8,30,16,34,17,56,9,26,12,21,44,12
40,29,20,30,80,34,37,38,37,43,9,38,25,40,31,29,14,11,32,29,30,37,46,45,24,38,27,41,22,23,23,21,25,3,6,50,35,19,9,10,18,49,44,64,43,11,67,18,39,22,43,76,45,22,40,20,35,43,17,26,37,46,14,47,27,28,29,35,61,11,53,32,28,57,15,0,22,34,51,31,40,3,33,49,47,13,16,45,31,49,32,71,24,41,9,6,59,27
20,9,4,10,64,18,17,22,17,23,16,18,5,20,15,13,26,13,12,13,10,17,26,29,8,22,7,21,6,7,3,3,9,27,18,30,19,5,15,34,30,33,28,48,23,23,51,7,19,2,23,60,29,6,24,4,15,23,7,6,17,26,11,31,7,8,9,15,45,14,37,12,12,41,9,24,0,14,35,11,20,21,17,33,31,11,9,25,15,33,16,55,4,25,21,30,43,11
30,5,14,20,75,29,27,34,27,9,26,28,15,30,26,25,36,23,2,24,20,27,36,40,20,33,17,31,18,19,13,17,21,37,28,40,31,15,25,44,40,44,40,59,33,33,62,17,29,12,33,71,40,18,36,16,25,33,17,8,3,36,21,43,17,18,19,25,56,24,49,22,23,53,19,34,14,0,46,21,6,31,29,45,42,21,19,35,27,44,27,66,10,36,31,40,54,23
52,41,33,26,29,17,49,49,39,55,43,50,37,52,20,40,53,40,44,22,32,49,58,20,35,13,39,43,33,28,35,32,26,54,45,52,46,32,42,61,57,2,55,13,45,50,16,34,41,34,55,25,6,29,51,31,47,55,34,38,49,58,38,58,29,30,41,37,10,41,64,34,23,68,36,51,33,46,0,43,52,48,44,60,4,38,36,47,42,24,19,20,36,16,48,57,8,38
9,16,11,17,72,26,6,31,24,30,23,7,6,9,23,22,33,20,19,21,17,6,15,37,17,30,4,28,15,16,8,14,18,34,25,37,28,12,22,41,37,41,37,56,30,30,59,14,26,9,12,68,37,15,33,13,4,12,14,13,24,15,18,40,14,15,2,22,53,21,46,19,20,50,16,31,11,21,43,0,27,28,26,42,39,18,16,32,24,41,24,63,11,33,28,37,51,20
36,11,20,26,81,35,33,40,33,3,32,34,21,36,32,31,42,29,8,30,26,33,42,46,26,39,23,37,24,25,19,23,27,43,34,46,37,21,31,50,46,50,46,65,39,39,68,23,35,18,39,77,46,24,42,22,31,39,23,14,3,42,27,49,23,24,25,31,62,30,55,28,29,59,25,40,20,6,52,27,0,37,35,51,48,27,25,41,33,50,33,72,16,42,37,46,60,29
37,26,17,27,77,31,34,35,34,40,6,35,22,37,28,26,11,8,29,26,27,34,43,42,21,35,24,38,19,20,20,18,22,6,3,47,32,16,6,13,15,46,41,61,40,8,64,15,36,19,40,73,42,19,37,17,32,40,14,23,34,43,11,44,24,25,26,32,58,8,50,29,25,54,12,3,19,31,48,28,37,0,30,46,44,10,13,42,28,46,29,68,21,38,6,9,56,24
35,24,15,24,73,27,32,5,32,38,25,33,20,35,24,4,35,22,27,22,25,32,41,38,9,31,22,36,11,16,18,14,18,36,27,45,2,14,24,43,39,42,11,57,38,32,60,16,34,17,38,69,38,15,7,13,30,38,16,21,32,41,20,14,22,23,24,30,54,23,20,27,21,24,18,33,15,29,44,26,35,30,0,16,40,20,18,40,2,42,25,64,19,34,30,39,52,6
51,40,31,40,89,43,48,11,48,54,41,49,36,51,40,20,51,38,43,38,41,48,57,54,25,47,38,52,27,32,34,30,34,52,43,61,14,30,40,59,55,58,5,73,54,48,76,32,50,33,54,85,54,31,9,29,46,54,32,37,48,57,36,2,38,39,40,46,70,39,4,43,37,8,34,49,31,45,60,42,51,46,16,0,56,36,34,56,18,58,41,80,35,50,46,55,68,22
48,37,29,22,33,13,45,45,35,51,39,46,33,48,16,36,49,36,40,18,28,45,54,16,31,9,35,39,29,24,31,28,22,50,41,48,42,28,38,57,53,2,51,17,41,46,20,30,37,30,51,29,2,25,47,27,43,51,30,34,45,54,34,54,25,26,37,33,14,37,60,30,19,64,32,47,29,42,4,39,48,44,40,56,0,34,32,43,38,20,15,24,32,12,44,53,12,34
27,16,7,17,67,21,24,25,24,30,10,25,12,27,18,16,15,2,19,16,17,24,33,32,11,25,14,28,9,10,10,8,12,16,7,37,22,6,4,23,19,36,31,51,30,12,54,8,26,9,30,63,32,9,27,7,22,30,4,13,24,33,12,34,14,15,16,22,48,12,40,19,15,44,2,13,9,21,38,18,27,10,20,36,34,0,10,32,18,36,19,58,11,28,10,19,46,14
25,14,5,15,65,19,22,23,22,28,7,23,10,25,16,14,18,12,17,14,15,22,31,30,9,23,12,26,7,8,8,6,10,19,10,35,20,4,13,26,22,34,29,49,28,15,52,2,24,7,28,61,30,7,25,5,20,28,6,11,22,31,2,32,12,13,14,20,46,5,38,17,13,42,8,16,7,19,36,16,25,13,18,34,32,10,0,30,16,34,17,56,9,26,13,22,44,12
41,30,25,21,76,30,38,45,8,44,37,39,26,41,27,36,47,34,33,25,15,38,47,41,31,34,28,8,29,29,24,28,27,48,39,5,42,26,36,55,51,45,51,60,10,44,63,28,6,23,44,72,41,29,47,27,36,44,28,27,38,47,32,54,18,17,30,10,57,35,60,13,24,64,30,45,25,35,47,32,41,42,40,56,43,32,30,0,38,45,28,67,25,37,42,51,55,34
33,22,13,22,71,25,30,7,30,36,23,31,18,33,22,2,33,20,25,20,23,30,39,36,7,29,20,34,9,14,16,12,16,34,25,43,4,12,22,41,37,40,13,55,36,30,58,14,32,15,36,67,36,13,9,11,28,36,14,19,30,39,18,16,20,21,22,28,52,21,22,25,19,26,16,31,13,27,42,24,33,28,2,18,38,18,16,38,0,40,23,62,17,32,28,37,50,4
50,39,31,24,53,15,47,47,37,53,41,48,35,50,18,38,51,38,42,20,30,47,56,4,33,11,37,41,31,26,33,30,24,52,43,50,44,30,40,59,55,22,53,37,43,48,40,32,39,32,53,49,18,27,49,29,45,53,32,36,47,56,36,56,27,28,39,35,34,39,62,32,21,66,34,49,31,44,24,41,50,46,42,58,20,36,34,45,40,0,17,44,34,8,46,55,32,36
33,22,14,7,48,2,30,30,20,36,24,31,18,33,1,21,34,21,25,3,13,30,39,13,16,6,20,24,14,9,16,13,7,35,26,33,27,13,23,42,38,17,36,32,26,31,35,15,22,15,36,44,13,10,32,12,28,36,15,19,30,39,19,39,10,11,22,18,29,22,45,15,4,49,17,32,14,27,19,24,33,29,25,41,15,19,17,28,23,17,0,39,17,9,29,38,27,19
72,61,53,46,9,37,69,69,59,75,63,70,57,72,40,60,73,60,64,42,52,69,78,40,55,33,59,63,53,48,55,52,46,74,65,72,66,52,62,81,77,22,75,7,65,70,4,54,61,54,75,5,26,49,71,51,67,75,54,58,69,78,58,78,49,50,61,57,10,61,84,54,43,88,56,71,53,66,20,63,72,68,64,80,24,58,56,67,62,44,39,0,56,36,68,77,12,58
20,5,4,10,65,19,17,24,17,19,16,18,5,20,16,15,26,13,8,14,10,17,26,30,10,23,7,21,8,9,3,7,11,27,18,30,21,5,15,34,30,34,30,49,23,23,52,7,19,2,23,61,30,8,26,6,15,23,7,2,13,26,11,33,7,8,9,15,46,14,39,12,13,43,9,24,4,10,36,11,16,21,19,35,32,11,9,25,17,34,17,56,0,26,21,30,44,13
42,31,23,16,45,7,39,39,29,45,33,40,27,42,10,30,43,30,34,12,22,39,48,4,25,3,29,33,23,18,25,22,16,44,35,42,36,22,32,51,47,14,45,29,35,40,32,24,31,24,45,41,10,19,41,21,37,45,24,28,39,48,28,48,19,20,31,27,26,31,54,24,13,58,26,41,23,36,16,33,42,38,34,50,12,28,26,37,32,8,9,36,26,0,38,47,24,28
37,26,17,27,77,31,34,35,34,40,6,35,22,37,28,26,5,8,29,26,27,34,43,42,21,35,24,38,19,20,20,18,22,12,3,47,32,16,6,19,9,46,41,61,40,2,64,15,36,19,40,73,42,19,37,17,32,40,14,23,34,43,11,44,24,25,26,32,58,8,50,29,25,54,12,9,19,31,48,28,37,6,30,46,44,10,13,42,28,46,29,68,21,38,0,15,56,24
46,35,26,36,86,40,43,44,43,49,15,44,31,46,37,35,20,17,38,35,36,43,52,51,30,44,33,47,28,29,29,27,31,3,12,56,41,25,15,4,24,55,50,70,49,17,73,24,45,28,49,82,51,28,46,26,41,49,23,32,43,52,20,53,33,34,35,41,67,17,59,38,34,63,21,6,28,40,57,37,46,9,39,55,53,19,22,51,37,55,38,77,30,47,15,0,65,33
60,49,41,34,21,25,57,57,47,63,51,58,45,60,28,48,61,48,52,30,40,57,66,28,43,21,47,51,41,36,43,40,34,62,53,60,54,40,50,69,65,10,63,5,53,58,8,42,49,42,63,17,14,37,59,39,55,63,42,46,57,66,46,66,37,38,49,45,2,49,72,42,31,76,44,59,41,54,8,51,60,56,52,68,12,46,44,55,50,32,27,12,44,24,56,65,0,46
29,18,9,18,67,21,26,11,26,32,19,27,14,29,18,2,29,16,21,16,19,26,35,32,3,25,16,30,5,10,12,8,12,30,21,39,8,8,18,37,33,36,17,51,32,26,54,10,28,11,32,63,32,9,13,7,24,32,10,15,26,35,14,20,16,17,18,24,48,17,26,21,15,30,12,27,9,23,38,20,29,24,6,22,34,14,12,34,4,36,19,58,13,28,24,33,46,0
